titulo	texto	target
Astronomia em Ponte de Lima	No decurso da acção os monitores vão mostrar os objectos mais interessantes no céu nocturno, tais como planetas e as suas luas, estrelas duplas, nebulosas planetárias, etc. Será projectado um filme, uma apresentação data-show ou realizado um mini workshop sobre temáticas relacionadas com a Astronomia, num espaço público, permitindo aos transeuntes o contacto com alguns conceitos científicos que despertem curiosidade. Inclui debate (30 minutos) moderado por um astrónomo.  Dinamização de actividades relacionadas com a Astronomia, explorando conceitos científicos curiosos sobre o tema, com a presença de um astrónomo. Inclui observação celeste com telescópios.  Ponte Medieval	1
Astronomia em Vila Praia de Âncora	Observação com telescópios em que os monitores mostrarão os objectos mais interessantes no céu nocturno, tais como planetas e as suas luas, estrelas duplas, nebulosas planetárias, etc. Projecção de um filme, uma apresentação data-show ou realização de mini workshop sobre temáticas relacionadas com a Astronomia, num espaço público, permitindo aos transeuntes o contacto com alguns conceitos científicos que lhe despertem curiosidade. Inclui debate (30 minutos) moderado por um astrónomo.  Venha descobrir o vasto universo, agora tão perto de si. Poderá satisfazer a sua curiosidade com especialistas na matéria e observar em directo as maravilhas do céu, nem sempre ao seu alcance. Assista a um filme, powerpoint ou mini workshop, seguido de um debate (30 minutos)moderado por um astrónomo.  Marginal da praia (ponto central)	1
Astronomia na Póvoa	No decurso da acção os monitores mostrarão os objectos mais interessantes no céu nocturno, tais como planetas e as suas luas, estrelas duplas, nebulosas planetárias, etc. Projecção de um filme, apresentação data-show ou um mini workshop sobre temáticas relacionadas com a Astronomia, num espaço público, permitindo aos transeuntes o contacto com alguns conceitos científicos que despertem curiosidade. Inclui debate (30 minutos) moderado por um astrónomo.  Dinamização de actividades relacionadas com a Astronomia, explorando conceitos científicos curiosos sobre o tema, com a presença de um astrónomo. Inclui observação celeste com telescópios.  Loja do Chinês, na Avenida dos Pescadores	1
Astronomia na Praia da Lagoa	Projecção de um vídeo, powerpoint ou mini workshop sobre temáticas relacionadas com a Astronomia, num espaço público, permitindo aos transeuntes o contacto com alguns conceitos científicos que despertem curiosidade. Inclui debate (30 minutos) moderado por um astrónomo.  Dinamização de actividades relacionadas com a Astronomia, explorando conceitos científicos curiosos sobre o tema, com a presença de um astrónomo. Inclui observação celeste com telescópios.  Lagoa Bar, em A Ver-o-Mar	1
Astronomia no Farol de Esposende	Dinamização de actividades relacionadas com a Astronomia, explorando conceitos científicos curiosos sobre o tema, com a presença de um astrónomo. Inclui observação celeste com telescópios.  Farol de Esposende	1
Astronomia no Mosteiro de Tibães	Observação com telescópios, pretendendo-se projectar um vídeo, powerpoint ou mini workshop sobre temáticas relacionadas com a Astronomia, num espaço público, permitindo aos transeuntes o contacto com alguns conceitos científicos que lhe despertem curiosidade. Inclui debate (30 minutos) moderado por um astrónomo.  Dinamização de actividades relacionadas com a Astronomia, explorando conceitos científicos curiosos sobre o tema, com a presença de um astrónomo. Inclui observação celeste com telescópios.  Mosteiro de Tibães	1
Noites negras em Montalegre	Observação do céu com telescópio de 12 polegadas que permitirá observar Júpiter e os seus principais satélites, nebulosas planetárias, enxames globulares e outros objectos celestes. Pretende-se explicar, num espaço público, o movimento dos planetas e das estrelas bem como outros fenómenos astronómicos, satisfazendo a curiosidade sobre assuntos relacionados com astronomia.  Observação do céu com telescópio de 12 polegadas que permitirá observar Júpiter e os seus principais satélites, nebulosas planetárias, enxames globulares e outros objectos celestes. Descubra como se movimentam os planetas e as estrelas, e outras curiosidades astronómicas.   Junto à Câmara Municipal de Montalegre	1
Noites negras em Morgade	Observação do céu com telescópio de 12 polegadas que permitirá observar Júpiter e os seus principais satélites, nebulosas planetárias, enxames globulares e outros objectos celestes. Pretende-se explicar, num espaço público, o movimento dos planetas e das estrelas, bem como outros fenómenos astronómicos, satisfazendo a curiosidade sobre assuntos relacionados com astronomia. Inclui debate moderado por um astrónomo com recurso a ferramentas multimédia.  Observação do céu com telescópio de 12 polegadas que permitirá observar Júpiter e os seus principais satélites, nebulosas planetárias, enxames globulares e outros objectos celestes. Descubra como se movimentam os planetas e as estrelas e outras curiosidades astronómicas.   Junto ao Café do Pinto, na direcção de Morgade e Negrões	1
Observatório Astronómico de Gualtar - Braga	Observação com telescópios. Visita guiada ao observatório, observação digital de alguns objectos do céu, construção de planisférios e visita guiada do céu.  Observação com telescópios. Visita guiada ao observatório. Observação digital de alguns objectos do céu. Construção de planisférios e visita guiada do céu.  Observatório Astronómico de Gualtar (Braga)	1
Sob um céu de estrelas	Encontro de astrónomos amadores - observação com telescópios, astrofotografia e workshops.  Casas da Serradela	1
Arrábida: serra, solo, água e azoto q.b.	A experiência de campo de manipulação da disponibilidade de azoto encontra-se localizada no Parque Ambiental do Alambre e decorrido desde 2007. Pretende-se dar a conhecer os principais resultados obtidos na experiência de manipulação da disponibilidade de azoto e, em simultâneo, alertar para a importância das nossas opções à escala global. Os dados sugerem que a agricultura, uma fonte de azoto reduzido, pode diminuir a cobertura vegetal permanente, aumentando assim a erosão do solo, enquanto atividades industriais e urbanas, fontes de azoto oxidado, podem promover a produção de biomassa, aumentando assim o risco de incêndio. Isto é de importância significativa para a gestão do uso da terra em ecossistemas bio diversos e fragmentados como os do Mediterrâneo, especialmente em locais da rede Natura 2000. São, no entanto, necessários estudos de longa duração para explorar a aplicabilidade dos resultados e a interação da disponibilidade de azoto com outras forças motrizes de mudança global.  Como se faz um Património Mundial da Humanidade? Junte a uma serra uma paisagem deslumbrante, uma dose de solos muito pobres, um pouco de água... e azoto q.b.! Está na Serra da Arrábida. Mas não adicione azoto em excesso! Tudo poderá mudar! Propomos, pois, partilhar os resultados obtidos numa experiência de manipulação da disponibilidade de azoto e refletir sobre as nossas opções de consumo.   Levar roupa confortável (aconselha-se calças para prevenir arranhões), calçado ligeiro (uso de chinelos ou sandálias desaconselhado), chapéu/boné, protetor solar adequado e água.  Recepção do Parque Ambiental do Alambre, Estrada Nacional 379-1, 2925-318 Azeitão  Percurso circular (1km) em mato, no parque Ambiental do Alambre, com paragens para breves explicações.	2
Descobrir a biodiversidade vegetal e o património cultural do Jardim da Estrela 	Realização de um pedipaper em que é dada a descobrir uma parte da biodiversidade vegetal e do património cultural presentes no Jardim da Estrela.  Realização de um pedipaper que pretende proporcionar, de uma forma lúdica, o conhecimento, pela descoberta da biodiversidade vegetal (arbórea) e do património cultural presentes no Jardim da Estrela.  Participantes menores de idade só acompanhados por um adulto.  Levar vestuário e calçado confortáveis.    Junto à entrada do Jardim da Estrela, no Largo da Estrela, em Lisboa (GPS 38.713737 N, -9.160089 W)	2
Evolução e especiação em plantas – endemismos do litoral português	Percurso realizado a pé, no litoral da Serra de Sintra, do Cabo da Roca até a praia da Adraga, numa zona de falésias rochosas e pequenas enseadas, atravessando uma zona com um substrato geológico variável, granitos, calcários e dunas. Ao longo daquele serão evidenciadas as características da vegetação local, um maquis baixo marcado pelos ventos litorais, e da flora autóctone, constituída por elementos atlântico-mediterrrânicos, da qual se destacam vários endemismos ibéricos. Pretende-se chamar a atenção para a influência humana na paisagem, nomeadamente em vestígios das antigas práticas agriculturas e na introdução de espécies alóctones como o Carpobrotus sp., actualmente planta invasora, cujo desenvolvimento levou a um empobrecimento da vegetação. Vários endemismos são observáveis ao longo do percurso e serão salientados os aspectos ligados à biologia populacional e reprodutiva no Género Armeria.  Ao longo de um trilho entre o Cabo da Roca e a Praia da Adraga faremos um percurso de exploração da diversidade de espécies vegetais, numa zona marcada pelo ambiente litoral, pela variação geológica e pela presença de espécies invasoras.  Colaboração com a Sociedade Portuguesa de Botânica.  Levar calçado e vestuário adequados a caminhada, água e merenda para almoço.   Junto ao posto de turismo do Cabo da Roca  Percurso pedestre circular (10km) de dificuldade média, desde o Cabo da Roca até à Praia da Adraga	2
Há insectos no parque!	Construção e montagem de armadilhas artesanais para a captura de artrópodes (insectos, em particular) para posterior identificação.  No Parque do Calhau, o convite é para construir e montar armadilhas artesanais ecológicas para a captura de artrópodes (insectos e outros), posteriormente observados para identificação taxonómica, com recurso a uma chave dicotómica. No final, podem ser fixados no interior de uma caixa e levados pelos participantes acompanhados da respetiva classificação.  Participantes menores de idade só acompanhados por um adulto.   Levar vestuário e calçado confortáveis e que se possam sujar.     Parque de estacionamento do Bairro do Calhau, em Monsanto, Lisboa 	2
Indicadores de alerta para o processo de desertificação em Portugal  	A Herdade da Contenda localiza-se numa das zonas mais áridas de Portugal. Pretende-se dar a conhecer as atividades científicas na base do desenvolvimento de ferramentas de alerta precoce à desertificação e degradação do solo e seu enquadramento na Convenção das Nações Unidas de Combate à Desertificação: i) os ecossistemas mediterrânicos nas zonas semi-áridas; ii) a regeneração natural de zonas abandonadas; iii) os líquenes como indicadores do clima; e iv) o desenvolvimento de indicadores de alerta precoce para o processo de desertificação e degradação do solo.  Quase todo o sul de Portugal continental está atualmente sob um clima semi-árido. Nessas zonas, decorre um processo de desertificação e degradação do solo. Num percurso numa nas regiões mais secas de Portugal, venha conhecer os ecossistemas, as adaptações das plantas e como os investigadores do Centro de Biologia Ambiental desenvolvem indicadores de alerta para a desertificação.   Levar calçado confortável para percursos em terra batida, chapéu/boné, água e merenda   Portão principal de entrada da Herdade da Contenda  Percurso pedestre circular em montado de azinho e matos mediterrânicos	2
Investigação e aplicação da ciência nos habitats do sul de Portugal num percurso pelo montado	A estação de campo do Centro de Biologia Ambiental (CBA) localiza-se na Serra de Grândola e está rodeada de um montado de sobro e azinho rico em biodiversidade. Pretende-se dar a conhecer as múltiplas atividades científicas, de carater fundamental e aplicado, desenvolvidas pelos membros do Centro, através de um percurso guiado pelo montado e paragens em várias “estações do conhecimento”: i) gestão e biodiversidade no montado; ii) desertificação e degradação do solo; iii) qualidade do ar; e iv) observação de espécies botânicas à lupa  Sabe como é que a gestão do montado cria um ecossistema que gera rendimento e, ao mesmo tempo, potencia a biodiversidade? E sabe como desenvolvemos indicadores de alerta para o processo de desertificação e degradação do solo? E como utilizamos os líquenes para avaliar a qualidade do ar? Venha fazer um percurso pelo montado e conhecer o trabalho desenvolvido pelo CBA.  Levar calçado confortável para um percurso em terra batida, chapéu, água e merenda.  Estação de Campo do CBA - Grândola (38.108146N - -8.569209S)  Percurso circular (2km) em montado, com paragens para breves explicações, na Estação de Campo do CBA	2
No trilho das Euphorbias gigantes - particularidades da flora da Arrábida	O Sitio Arrábida / Espichel constitui um exemplo notável da vegetação mediterrânica, onde ocorrem diversos endemismos e elementos de floras reliquiais. Ao longo de um percurso pedestre pelas arribas da vertente sul do Cabo Espichel observar-se-ão as formações vegetais que ocupam estes habitats, bem como os elementos da flora que exclusivos desta área. A acção desenvolver-se-á em torno da temática das adaptações ecológicas e da história evolutiva da vegetação mediterrânica.  A Arrábida / Espichel constitui um exemplo notável da vegetação mediterrânica, onde ocorrem vários endemismos e espécies de flora reliquiais. Ao longo de um percurso pedestre pela vertente sul do Cabo Espichel, vamos observar as formações vegetais que ocupam estes habitats, sem esquecer a referência a aspectos relacionados com adaptações ecológicas e história evolutiva da vegetação mediterrânica.  Colaboração com a Sociedade Portuguesa de Botânica.  Levar calçado e vestuário adequados a caminhadas, água e pequena merenda.  Junto ao Convento do Cabo Espichel  Percurso pedestre nas arribas da vertente sul do Cabo Espichel	2
Pela Mata da Machada: matos mediterrânicos e outras surpresas	A Mata Nacional da Machada é o maior espaço natural do concelho do Barreiro. Mandada plantar em meados do século XV, no reinado de D. João II, teve como objetivo a obtenção de madeiras para a construção naval.  Após uma introdução às características gerais e idiossincrasias da flora e vegetação da Mata, será efetuado um percurso pelo campo a passar pelas diversas comunidades vegetais, por vezes contrastantes, ali presentes. Serão observados no terreno algumas dessas comunidades, nomeadamente as associadas aos pinhais, estevais, montados, matos arenícolas e zonas encharcadas. Em cada paragem serão apresentadas as principais espécies vegetais características, relacionando com os gradientes ecológicos que estruturam as comunidades, e observadas algumas das espécies raras e outras curiosidades botânicas.  Durante todo o percurso, será possível observar minuciosamente diferentes plantas e suas estruturas. Todos os pormenores morfológicos das estruturas vegetais serão explicados ao vivo, com especial atenção às características determinantes para a sua identificação, incluindo uma introdução sobre como reconhecer as famílias de plantas mais conspícuas.     Num percurso pela Mata serão apresentadas as comunidades vegetais, por vezes contrastantes, ali presentes. Serão observados pinhais, estevais, montados, matos arenícolas e zonas encharcadas, assim como explicadas as características morfológicas para identificação das espécies e de famílias botânicas.   Colaboração da Sociedade Portuguesa de Botânica.  Levar calçado confortável, chapéu/boné, água, protector solar e máquina fotográfica (opcional).   Centro De Educação Ambiental da Mata Nacional da Machada E Sapal do Rio Coina, a partir da Estrada EN10-3 (38.616535N -9.042708S)  Percurso pedestre circular pela Mata da Machada 	2
Turfeiras e matos húmidos - habitats atlânticos em terras de Ourém	Na região de Ourém, habitats com estatuto de conservação prioritário na Directiva Habitats – matos húmidos e turfeiras atlânticas ocorrem em solos ácidos e em cotas mais baixas. Ao longo de um percurso pedestre, pretende-se descrever as características ecológicas distintivas destes habitats e espécies vegetais associadas, realçando aspectos relacionados com a biogeografia e valor ecológico intrínseco destes habitats.  Na região de Ourém existem habitats com estatuto de conservação prioritário – matos húmidos e turfeiras atlânticas em solos ácidos e em cotas baixas. Ao longo de um percurso pedestre vamos identificar as características ecológicas destes habitats e espécies vegetais associadas, realçando aspectos relacionados com a biogeografia e o seu valor ecológico intrínseco.  Colaboração com a Sociedade Portuguesa de Botânica.  Levar calçado e vestuário adequados a caminhada, água e pequena merenda.  Junto à Escola Básica 2º e 3º Ciclos Cónego Doutor Manuel Lopes Perdigão  Percurso pedestre no Vale de Caxarias	2
Um vale a encantar	Neste percurso botânico, desde um planalto retalhado de vinha, olival e culturas de sequeiro para a vertente das fontinhas, encontra-se a Ribeira de Seiça, onde se descobre um vale de carvalho-cerquinho.  A pequena mancha de Quercus faginea é, per si, um interessante motivo de visita, uma rara luxúria de fresquidão num bosque dominado por esta espécie outrora dominante e que hoje vai rareando tortuosamente pelo território. Mas o que se vai desvendando no sub-bosque é a clarificação da linha de contenda, onde as condições hidrológicas colidem com um território aquecendo em direção ao Sul, exigindo cada vez mais da vegetação.  Ai de quem não se cobrir de variados tricomas, vestir folhas coriáceas, polvilhar de ceras e óleos essenciais, restringir a exposição com ciclos de vida curtos ou esperar melhores dias adormecido em bolbos, cormos e tubérculos bem enterrados em segurança no solo.  Felizmente para nós, que fazemos este percurso quando às temperaturas mais altas se junta o período mais seco, logo daremos, em interesse próprio, pela importância dos bosques confinados à ribeira que lhe segura as margens, a frescura e todas as espécies que ela alberga.     Neste percurso, desde um planalto de vinha, olival e culturas de sequeiro, para a Ribeira de Seiça, descobre-se um vale de carvalho-cerquinho, rara luxúria de fresquidão num bosque dominado por esta espécie. No sub-bosque, as condições hidrológicas colidem com um território aquecendo rumo a sul, exigindo cada vez mais da vegetação, desvendando-se os seus habitantes e peculiares adaptações.  Colaboração com a Sociedade Portuguesa de Botânica.  Levar calçado confortável, chapéu/boné, protector solar, água e merenda (saída longa).  Junto à Igreja, Largo Madre Borges, na entrada para a rua do Casal, Fontainhas(38.665767N -8.513167S)  Percurso circular 	2
Visita à ETAR de Beirolas: o tratamento da água e a biodiversidade no estuário do Tejo	Visita à ETAR de Beirolas - descrição das etapas de tratamento das águas residuais e sua contribuição para a recuperação da biodiversidade no estuário do rio Tejo.  A visita consistirá, numa primeira parte, numa explicação, de âmbito geral, sobre o funcionamento da ETAR de Beirolas e as etapas de tratamento das águas residuais. Numa segunda parte, falar-se-á da importância deste processo para a recuperação dos habitats fluviais e da biodiversidade da ictiofauna.  Menores de idade só acompanhados por um adulto.  Levar vestuário e calçado confortáveis, e chapéu/boné.  Portaria da ETAR de Beirolas   (GPS 38.78894747101604 N, -9.097580909729004 W)	2
À descoberta da Serra da Tronqueira e do priolo	O priolo (Pyrrhula murina) é uma espécie de ave endémica da Ilha de S. Miguel, mais especificamente da zona montanhosa localizada a leste desta ilha que abrange os concelhos do Nordeste e da Povoação. Esta área é protegida por leis regionais, nacionais e internacionais.  O priolo é uma ave de pequeno porte, com dimensões entre 15 e 17 cm e com um peso de cerca de 30g. Tem cabeça, asas e cauda pretas, a barra a meio da asa e a parte superior da cauda acastanhadas. Os sexos são idênticos, apenas se verificam diferenças mínimas no tamanho se examinados na mão, contudo os juvenis diferenciam-se dos adultos por terem a cabeça acastanhada. O seu chamamento é um assobio curto, aflautado e melancólico, bastante distintivo.  Esta ave reproduz-se na Floresta Laurissilva, entre Junho e final de Agosto. No Verão alimenta-se essencialmente em zonas abertas e no Inverno permanecem na floresta de altitude nativa.   É com o propósito de descobrir a Serra da Tronqueira e esta ave especial que biólogos e geólogos acompanharão esta actividade, incluindo a deslocação em autocarro e de alguns pequenos trajectos, de baixo grau de dificuldade, que totalizarão 8 km.  O priolo é uma ave endémica de S. Miguel, da zona montanhosa leste da ilha, que é protegida por leis regionais, nacionais e internacionais.  É no espírito da descoberta da Serra da Tronqueira e desta ave que os participantes se deslocarão em autocarro e por pequenos trajectos a pé, de baixo grau de dificuldade, que totalizarão 8 km.    Levar água, protector solar, calçado e roupa confortável  Parque de estacionamento da Escola Secundária Domingos Rebelo, em Ponta Delgada  Ponta Delgada – Tronqueira – Fajã do Rodrigo – Nordeste – Ponta Delgada	2
Serra de Água de Pau	Caminhada de 13 km, de dificuldade média, durante 4 horas, percorrendo a vertente sul da Serra de Água de Pau, desde a zona das cabeceiras de linhas de água, junto ao Pico da Barrosa, situado nas cumeeiras da Caldeira do Vulcão do Fogo, até à freguesia de Ribeira Chã.  Pretende-se seguir a trajectória das linhas de água e interpretar o seu valor ecológico, analisando com espírito crítico as práticas ambientais da população local.  Visita a algumas nascentes e captações de água como contributo para a sensibilização dos participantes para a protecção das origens da água e a protecção dos ecossistemas que garantem a sua qualidade.  Percurso pela vertente sul da Serra de Água de Pau, desde a zona das cabeceiras de linhas de água, junto ao Pico da Barrosa, até à freguesia dos Ribeira Chã.  Ao longo dos 13 km de caminhada (4 horas, dificuldade média) pretende-se seguir a trajectória das linhas de água e interpretar o seu valor ecológico, analisando as práticas ambientais da população local.  Levar água, protector solar, calçado e roupa confortável  Parque de estacionamento da Escola Secundária Domingos Rebelo, em Ponta Delgada  Pico da Barrosa - Marianas - Remédios	2
Ai muito me tarda o meu amigo na Guarda	Observar, analisar e compreender a estrutura geológica e o ambiente na zona da barragem do Caldeirão e do Rio Mondego, na envolvente Pateiro - Pero Soares.  Observar, analisar e compreender a estrutura da Sé da Guarda, as suas fases de construção, a litologia, bem como a alteração evidenciada pelas rochas constituintes.   Observação do património edificado na cidade da Guarda e o seu relacionamento com a geologia da cidade e da região envolvente.  As energias renováveis (eólica e hídrica) na Guarda e o seu impacto no ambiente.  Observar e analisar, na cidade da Guarda e na região envolvente, a paisagem numa perspectiva múltipla que envolva o ambiente passado e presente, a geologia, a alteração nos monumentos, os recursos hídricos, a engenharia e a produção de energia eléctrica por via hidroeléctrica e eólica.  Levar calçado adequado (botas) para pequenas caminhadas e merenda para almoço.  Universidade de Coimbra, Largo D. Dinis, junto à estátua.  Coimbra - Guarda - Coimbra	3
Aqui nasceu Portugal	Observar e analisar a alteração do património no centro histórico de Guimãrães, a influência da litologia e do ambiente envolvente, as suas causas, as consequências e as possíveis metodologias de tratamento. Observação e análise da geologia na Penha, com particular atenção à tipologia de alteração e de fracturação presente.  Observar e analisar a alteração do património no centro histórico de Guimarães, a influência da litologia e do ambiente envolvente, as suas causas, as consequências e as possíveis metodologias de tratamento. Observação e análise da geologia na Penha, com particular atenção à tipologia de alteração e de fracturação presente.  Levar calçado adequado (botas) para pequenas caminhadas e merenda para almoço. A subida à Penha, pelo teleférico, está incluída na visita.  Universidade de Coimbra, Largo D. Dinis, junto à estátua.    Coimbra - Guimarães - Penha - Guimarães - Coimbra	3
Da Senhora do Castelo a Vouzela	Observar, analisar e interpretar, na zona de Lafões (Vouzela e Senhora do Castelo) o enquadramento geológico regional, a geologia local, o património edificado e a sua relação com a geologia.  Observar, analisar e interpretar, na zona de Lafões (Vouzela e Sra do Castelo) o enquadramento geológico regional, a geologia local, o património edificado e a sua relação com a geologia.  Universidade de Coimbra, Largo D. Dinis, junto à estátua.      Coimbra - Vouzela - Coimbra	3
Do Santuário da Senhora da Lapa à Igreja Românica de S. Pedro das Águias	Observar e analisar o ambiente, o património natural e o património construído na região que vai desde o Santuário da Senhora da Lapa (junto à nascente do rio Vouga) até à Igreja Românica de S. Pedro das Águias numa perspectiva múltipla englobando a geologia, a paisagem, a alteração das rochas e dos monumentos.  Observar e analisar o ambiente, o património natural e o património construído na região que vai desde o Santuário da Sra da Lapa (junto à nascente do rio Vouga) até à Igreja Românica de S. Pedro das Águias numa perspectiva múltipla englobando a geologia, a paisagem, a alteração das rochas e dos monumentos.  Levar calçado adequado e merenda para almoço.  Universidade de Coimbra, Largo D. Dinis, junto à estátua.    Coimbra - Santuário Sra da Lapa - Igreja de S. Pedro das Águias - Miradouro do Fradinho -Tabuaço - Coimbra.	3
Geologia à beira-mar: histórias geológicas de Peniche	O registo sedimentar do Jurássico português mostra um conjunto de afloramentos de elevado valor científico, didáctico e paisagístico. Neste contexto, a Península de Peniche constitui, sem dúvida, o local com melhor registo do Jurássico Inferior em Portugal, cujo grau de conhecimento científico ultrapassa as fronteiras nacionais.   Nesta actividade é proposta uma visita pela Península de Peniche, onde será possível, através da observação de rochas calcárias estratificadas, contar uma história contínua com mais de 20 milhões de anos e que remonta ao princípio do Jurássico. Serão apresentadas evidências quanto à evolução do ambiente e vida marinha ocorridas neste período temporal, incluindo um conjunto de argumentos que comprovam interacções entre os sistemas atmosfera-oceano-biosfera. O Jurássico de Peniche constitui hoje uma referência em termos internacionais quanto ao evento de mudança à escala global ocorrido há cerca de 183 milhões de anos, que envolveu os sistemas atmosfera-oceano, responsável por uma pequena extinção marinha. Óptimos argumentos para a compreensão da imensa história da Terra num momento em que o fenómeno de intensificação do Efeito de Estufa e do consequente Aquecimento Global assume os impactos por todos nós conhecidos.  Para além destas valências, a natureza fez ainda convergir na Península de Peniche outros episódios e registos geológicos de extraordinária beleza e grande interesse pedagógico e económico. Desde registos de natureza vulcânica, aos belos fenómenos de carsificação patentes no Cabo Carvoeiro, passando por um conjunto de rochas com matéria orgânica, potencialmente geradoras de hidrocarbonetos. Haverá petróleo em Peniche?  Serão apresentadas evidências baseadas na leitura de rochas carbonatadas que nos permitem entender a evolução do ambiente e vida marinha ocorridos em Portugal durante o Jurássico inferior. O registo sedimentar inclui um conjunto de argumentos que comprovam interacções entre a atmosfera e o oceano, entre as quais, um evento à escala global que terá resultado na extinção de invertebrados marinhos.   Papôa (parte norte da península de Peniche)  Percurso pela Península de Peniche com começo na Papôa e final no Cabo Carvoeiro.	3
Geologia, ambiente e património em Arouca (Serra da Freita)	Observar e analisar a paisagem, na região de Arouca (Serra da Freita - Alvarenga), numa perspectiva múltipla, envolvendo os ambientes passado e presente, a geologia, a geomorfologia, os recursos hídricos, a engenharia e a produção de energia eléctrica por via eólica.  Observar e analisar a paisagem, na região de Arouca (Serra da Freita - Alvarenga), numa perspectiva múltipla, envolvendo o ambiente passado e presente, a geologia, a geomorfologia, os recursos hídricos, a engenharia e a produção de energia eléctrica por via eólica.  Levar calçado adequado (botas) para pequenas caminhadas e merenda para almoço.  Universidade de Coimbra, Largo D. Dinis, junto à estátua.  Coimbra - Serra da Freita - Arouca - Alvarenga - Coimbra.	3
Rochas e engenharia em Sta. Comba Dão e Mortágua	Saída de campo nas zonas dos concelhos de Sta Comba Dão e Mortágua. Observação de diferentes tipos de litologias como granitos, corneanas e xistos. A alteração das rochas. Observação de situações de instabilidade de taludes ao longo de vias rodoviárias. A influência da geologia na instabilidade dos taludes. Medidas de contenção e de estabilização de taludes. Observação de estruturas geológicas. Verificação das principais condicionantes relacionadas com a geologia nas obras de engenharia.   Saída de campo nas zonas dos concelhos de Sta Comba Dão e Mortágua. Observação de rochas como granitos, corneanas e xistos. A alteração das rochas. Instabilidade de taludes. A influência da geologia na instabilidade dos taludes. Geologia e obras de engenharia.   Universidade de Coimbra, Praça Dom Dinis  Coimbra – Sta Comba Dão - Mortágua – Região da Aguieira - Coimbra.	3
Vertentes instáveis de Coimbra e Penacova	Observação de locais de instabilidade no concelho de Coimbra para caracterização dos principais problemas.   Considerações sobre os aspectos geológico-estruturais e a ocorrência de instabilidades em taludes na EN 17 (Coimbra-Lousã) e na EN 110 (Coimbra-Penacova).  Instabilidade de vertentes na área de Penacova, alterações provocadas pela acção humana e pelos agentes atmosféricos na modelação da paisagem.   A influência da geologia no surgimento dos desastres naturais.  Descrição das principais condicionantes geomorfológicas e geológicas nas actividades humanas desenvolvidas na região.  Saída de campo nas zonas dos concelhos de Coimbra, Lousã e Penacova. Observação de situações de instabilidade de vertentes. A influência da geologia na instabilidade das vertentes. Actividades humanas e a geologia. Riscos relacionados com a instabilidade das vertentes.  Calçado e roupa adequados para percursos no campo, protector solar, água e merenda para almoço.  Universidade de Coimbra, Praça Dom Dinis.  Coimbra - Ceira - Proximidades da Lousã - Penacova - Coimbra.	3
Noticias do Jardim Grande - Manual de Bom Comportamento das Rochas de Belém	Visita orientada pelos Jardins de Belém, onde os participantes são levados a conhecer algumas histórias e relatos do sismo que devastou Lisboa a 1 de Novembro de 1755. O percurso sobre a geologia de Lisboa, a geomorfologia das margens do Tejo e a dinâmica dos tsunamis contempla a observação de cartas geológicas, cartas de riscos sísmicos e a observação e o manusear de rochas e fósseis de todos estes locais. No final, construção de um modelo analógico que simula o comportamento das rochas em diferentes ambientes geológicos.  Visita orientada pelos Jardins de Belém que será o mote para uma conversa sobre a geologia de Lisboa e o Sismo de 1755.   Parceria entre o MNHNC e o Museu da Presidência da República  Entrada do Museu da Presidência da República, Palácio de Belém, sito na Praça Afonso de Albuquerque  Actividade realizada inteiramente nos jardins do Palácio de Belém.	3
Passeio geológico na Praia de S. Julião (litoral Sintra-Mafra)	Observação do corte geológico das arribas e os aspectos texturais e composicionais da areia da Praia de S. Julião.      As praias são geralmente óptimos locais para a observação de rochas e de sedimentos. As suas arribas são formadas por rochas sedimentares cretácicas que nos contam parte da história geológica do final do Mesozóico. A composição da areia da praia é um reflexo de toda a variedade das rochas mais próximas (arriba) e também da região circundante (rochas vulcânicas e sedimentares).   Levar alguma comida, água, chapéu, creme protector e calçado adequado a caminhadas.  Junto ao restaurante/café, situado na parte norte da praia  Passeio ao longo da praia, desde a foz da Ribeira do Falcão até o limite sul da praia.	3
