titulo	texto	target
Morcegos no Jardim Botânico Tropical de Lisboa	Após o anoitecer, serão realizados percursos com detectores de ultra-sons dando oportunidade ao público para escutar e identificar as espécies de morcego mais comuns nas cidades portuguesas. Esses percurso irá ser realizado num jardins urbano (Jardim Tropical em Lisboa), onde a abundância e diversidade de morcegos é maior. A actividade está condicionada à existência de condições atmosféricas favoráveis. Na ocorrência de chuva ou vento forte a mesma será adiada ou cancelada. Morcegos, esses animais desconhecidos! Por um dia abrem-se as portas do mundo secreto dos morcegos. Venha descobrir como eles vivem entre nós e tenha a oportunidade de ver, ouvir e identificar várias espécies durante uma saída nocturna. Descubra nos nossos jardins o que torna estes animais únicos na Natureza.	2
CSI- comer sob investigação	O comportamento da ingestão resulta da interacçao de variados factores, entre outros, por factores afectivos, os quais determinam diferentes preferencias. Verifica-se que existem diferenças entre várias espécies ao nível do numero e distribuição dos receptores gustativos, o que leva a diferentes níveis de percepção para os diferentes gostos, assim como é reconhecido que a morfo-fisiologia desempenha um papel na determinação das preferências alimentares dos diversos animais. Um exemplo são os ovinos e caprinos, que apesar de estarem ligados filogeneticamente, apresentam diferenças marcadas ao nível da selecção dos alimentos( Lamy et al, 2007, 2009) Pequena introdução sobre as limitações de ser herbívoro e/ou carnívoro. Venha comparar o comportamento de ingestão de cavalos, bovinos, ovinos, cães e gatos, com observações e tratamento de registos (campo, fotos e vídeo)	2
O trajecto da água na Serra de Água de Pau	A acção pretende percorrer a vertente sul da Serra de Água de Pau, desde a zona das cabeceiras de linhas de água, junto ao Pico da Barrosa, situado nas cumeeiras da Caldeira do Vulcão do Fogo, até à freguesia dos Remédios. Durante o percurso pretende-se seguir a trajectória das linhas de água e interpretar o seu valor ecológico, analisando com espírito crítico as práticas ambientais da população local. Serão visitadas algumas nascentes e captações de água, tentando contribuir para a sensibilidade dos participantes para a protecção das origens de água e para a protecção dos ecossistemas que garantem a sua qualidade. 13 km de caminhada, durante 4 horas de dificuldade média. A acção pretende percorrer a vertente sul da Serra de Água de Pau, desde a zona das cabeceiras de linhas de água, junto ao Pico da Barrosa até à freguesia dos Remédios. Durante os 13 km de caminhada (4 horas, dificuldade média) pretende-se seguir a trajectória das linhas de água e interpretar o seu valor ecológico, analisando as práticas ambientais da população local.	2
À Descoberta da Serra da Tronqueira e do Priolo	O Priolo (Pyrrhula murina) é uma espécie de ave endémica da Ilha de S. Miguel, mais especificamente da zona montanhosa localizada a leste desta ilha, que abrange os concelhos do Nordeste e da Povoação. Esta área é protegida por leis regionais, nacionais e internacionais. O Priolo é uma ave de pequeno porte, com dimensões entre 15 e 17 cm e com um peso de cerca de 30g. Tem a cabeça, asas e cauda pretas, a barra a meio da asa e a parte superior da cauda acastanhadas. Os sexos são idênticos, apenas se verificam diferenças mínimas no tamanho se examinados na mão, contudo os juvenis diferenciam-se dos adultos por ter a cabeça acastanhada. O seu chamamento é um assobio curto, aflautado e melancólico bastante distintivo. Esta ave reproduz-se na floresta Laurissilva, entre os meses de Junho até o final de Agosto. No Verão alimenta-se essencialmente em zonas abertas e no Inverno permanecem na floresta de altitude nativa. É com o propósito da descoberta da Serra da Tronqueira e desta ave especial que decorrerá uma actividade acompanhada por biólogos e geólogos que compreenderá a deslocação de autocarro e de alguns pequenos trajectos que totalizarão 8 km, com grau de dificuldade baixo. O Priolo é uma ave endémica de S. Miguel,da zona montanhosa leste da ilha, que é protegida por leis regionais, nacionais e internacionais. É no espírito da descoberta da Serra da Tronqueira e desta ave que os participantes se deslocarão de autocarro e por pequenos trajectos a pé que totalizarão 8 km, com grau de dificuldade baixo.	2
A Ria e a Biologia	A Ria de Aveiro é uma laguna costeira detentora de um Património Natural que importa conhecer para preservar. As teias tróficas que aqui se estabelecem conferiram-lhe ao nível nacional e internacional, estatuto de: Reserva Ecológica Nacional (REN) Reserva Agrícola Nacional (RAN) ZPE (Zona de Protecção Especial para as Aves) ao abrigo da Directiva Aves Pertence à Rede Natura 2000, Important Bird Area (IBA) pela Birdlife Internacional e pela SPEA (Sociedade Portuguesa para o Estudo da Aves) Inventariada como biótopo CORINE. Ainda, estatutos de protecção que estão na origem na Convenção de Berna e na Convenção de Bona. Esta laguna, criada pelo Homem, caracteriza-se por possuir uma rede principal de 4 canais: o da Murtosa, o de Vagos, o de Mira e o de Ovar, de onde divergem inúmeros canais de menores dimensões, denominados por esteiros e múltiplas valas. Em preia-mar ocupa uma área de aproximadamente 47 Km² e uma área total de cerca de 11000 hectares. O seu comprimento máximo de 45 km e uma largura de 10km na sua zona mais larga. O rio Vouga e o rio Antuã são os principais afluentes e nela desaguam as suas águas. Após, a abertura e fixação da Barra em 1808, Aveiro tem vindo a ser uma cidade próspera. A saída terá como principal objectivo conhecer a biologia, a ecologia e as relações tróficas que se estabelecem entre as espécies, na ria de Aveiro de forma a sensibilizar e consciencializar o Cidadão da sua importância face à rapidez de perda de biodiversidade do planeta Terra. No Moliceiro, barco que transportava o moliço, serão observadas as espécies presentes nos sedimentos, espécies bentónicas da coluna de água, espécies pelágicas e constituintes do moliço: como algas e plantas vasculares. Todos os participantes poderão manusear binóculos e guias de identificação e recorrer a um guia de campo-A Ria e a Biologia- para descobrir as aves deste santuário da natureza. Uma actividade que permite ao Homem usufruir das maravilhas da natureza sem destruir o seu habitat ou as espécies, uma vez que todos os animais, plantas ou algas, são devolvidos ao seu habitat natural. Já pensou viajar de moliceiro e descobrir as espécies da Ria de Aveiro? Como nascem, se alimentam ou se reproduzem os invertebrados ou o que come uma solha ou uma enguia? E os Flamingos, nascem ou ficam cor-de-rosa? No moliceiro serão observadas espécies recorrendo a material de laboratório e de campo. Os participantes recebem um guia de espécies deste santuário da natureza em águas de Aveiro.	2
Plantas Invasoras: Quem são? De onde vêm? Que problemas causam?	Mimosa, espanta-lobos e acácia-negra. O que têm em comum estes nomes? São nomes de plantas! E são todas PLANTAS INVASORAS! Nas nossas florestas, e um pouco por todo o país, as plantas invasoras ocupam já uma área extensa, causando prejuízos elevados, por exemplo, a nível da produtividade florestal, da biodiversidade autóctone e da própria economia. Esta actividade tem como objectivos dar a conhecer algumas dessas plantas invasoras e perceber porque são prejudiciais. Incluirá um percurso para observação e recolha de plantas seguido de identificação em laboratório e elaboração de um pequeno herbário. Mimosa, espanta-lobos e acácia-negra. O que têm em comum estes nomes? São nomes de plantas! E são todas PLANTAS INVASORAS! Nas nossas florestas, e um pouco por todo o país, as plantas invasoras ocupam já uma área extensa, causando prejuízos elevados, por exemplo, a nível da produtividade florestal, da biodiversidade autóctone e da própria economia.	2
Percurso pedestre 'Baía do Gasparal-Cachorro'	Dar a conhecer os elementos de geodiversidade presentes na ilha do Pico, em especial os associados aos campos lávicos basálticos da Ilha Montanha (onde se incluem deltas lávicos, arribas fósseis, cascatas de lava, campos de lajidos e lavas encordoadas), bem como aspectos sócio-culturais associados (e.g. cultura da vinha, currais, rilheiras, etc. Percurso Pedestre onde se pretende dar a conhecer os elementos de geodiversidade presentes na ilha do Pico, em especial os associados aos campos lávicos basálticos da Ilha Montanha, bem como aspectos sócio-culturais associados à Paisagem da Cultura da Vinha - Património Mundial.	3
Os assassinos de bactérias	Nesta acção iremos recolher água no lago do jardim botânico, para mais tarde ser analisada em laboratório. Nas instalações do Departamento de Biologia da Faculdade de Ciências da Universidade do Porto, iremos observar as amostras de água ao microscópio, observando assim as diferentes formas bacterianas aí presentes. Iremos comparar a diversidade de formas com o que se pode observar em preparações a fresco de culturas bacterianas puras de forma a que os participantes compreendam que as bactérias são dos principais agentes infecciosos no Homem, e que se desenvolvem muito rapidamente. Devido a estes dois últimos factores, foi necessário desenvolver diferentes metodologias para o controlo e eliminação destes microrganismos. Uma das metodologias que começa a desenvolver-se no ocidente, é a fagoterapia, ou seja, a aplicação de vírus de bactérias (bacteriófagos/fagos) para o tratamento de doenças de origem bacteriana. No entanto, a aplicação de fagos para o tratamento bacteriano exige o isolamento prévio destes microrganismos. Assim, utilizando a amostra de água recolhida no início da actividade, os participantes irão efectuar o isolamento e purificação de fagos, verificando posteriormente a capacidade destes organismos pararem o crescimento bacteriano. Esta actividade é essencialmente prática, e com ela pretende-se que os participantes entrem em contacto com um laboratório de microbiologia e adquiram algumas competências a nível laboratorial, aplicando técnicas microbiológicas básicas. Ao mesmo tempo pretende-se que compreendam que começam a surgir tratamentos alternativos para as doenças de etiologia bacteriana. O que é uma bactéria? Elas causam doenças no Homem? Podemos matá-las? Existem vários agentes. Os fagos, são microrganismos que estão presentes em todos os locais imagináveis, mesmo dentro do nosso corpo, que conseguem penetrar nas bactérias, multiplicar-se e matá-las no momento da sua libertação! Se ficou curioso e quer saber mais, junte-se à nossa equipa! Actividade essencialmente prática.	2
Combate final: bactéria versus especiarias! Quem irá ganhar?	Nas instalações do Departamento de Biologia da Faculdade de Ciências da Universidade do Porto, iremos observar ao microscópio preparações a fresco de culturas bacterianas puras de forma a que os participantes compreendam que as bactérias são dos principais agentes infecciosos no Homem, e que se desenvolvem muito rapidamente. Apesar de se terem desenvolvido muitas técnicas para o controlo e eliminação de bactérias, compostos simples, que se encontram na nossa cozinha, como por exemplo o alho, a cebola, o cravinho e o orégão podem ser utilizados para o controlo destes microrganismos. Esta actividade é essencialmente prática, e com ela pretende-se que os participantes entrem em contacto com um laboratório de microbiologia e adquiram algumas competências a nível laboratorial, aplicando técnicas microbiológicas básicas. Ao mesmo tempo pretende-se que compreendam que os medicamentos actualmente em uso, inicialmente tiveram a sua origem em substâncias tão básicas como as especiarias ou por exemplo o salgueiro. Combate Final: Bactéria versus Especiarias! Este será o ponto de partida para a nossa viagem lúdico-científica, em que transformamos o laboratório numa cozinha e em que os artistas principais são as bactérias e as especiarias! Convidamos-vos a arbitrar este duelo, e verificar se a canela, noz-moscada ou alho são capazes de derrotar as bactérias? Actividade essencialmente prática.	2
O poder da saliva dos nossos animais.	Nesta acção, a ser realizada nas instalações do Departamento de Biologia da Faculdade de Ciências da Universidade do Porto, iremos observar ao microscópio preparações a fresco de diferentes culturas bacterianas para compararem a diversidade de formas que as bactérias podem possuir e observarem os vários milhões de organismos que podem existir numa pequena amostra. Posteriormente, os participantes irão proceder à diluição seriada da saliva de 3 cães de raças distintas, de gato e do Homem, e ainda do(s) animal(is) dos participantes que tragam amostras. Estas diluições serão utilizadas para se determinar quais as salivas com capacidade antimicrobiana e em que concentração elas são activas. Desde os tempos antigos que se sabe que a saliva do cão tem propriedades antimicrobianas, já que na sua constituição existe uma enzima, a lisozima, que se liga à parede bacteriana, particularmente das bactérias Gram-positivas, degradando-a, levando à sua ruptura e consequentemente à morte bacteriana. Após a descoberta do principio activo responsável pela capacidade antimicrobiana da saliva de alguns animais, os participantes irão observar ao microscópio a lise de uma cultura bacteriana à qual se adicionou uma solução de lisozima purificada. Esta actividade é essencialmente prática, e com ela pretende-se que os participantes entrem em contacto com um laboratório de microbiologia e adquiram algumas competências a nível laboratorial, aplicando técnicas microbiológicas básicas. Ao mesmo tempo pretende-se que compreendam que algumas das substâncias utilizadas actualmente quer em investigação, quer terapeuticamente resultaram da co-evolução dos agentes patogénicos e dos seus hospedeiros. Sabia que na antiguidade os cães eram santificados? Este é o ponto de partida para uma viagem lúdico-científica, em que vamos determinar se a saliva de diferentes animais tem propriedades curativas. Traga a saliva do seu animal de estimação, e venha ver se ela é capaz de eliminar bactérias. Actividade essencialmente prática. Caso pretenda trazer a saliva do seu animal entre em contacto connosco.	2
Praia da Bafureira – Uma viagem no tempo: do Cretácico à Actualidade. Olhar as rochas para compreender o passado.	Esta saída tem por objectivos dar a conhecer uma outra forma de olhar para a paisagem e para as rochas aflorantes, mostrando as inferências paleogeográficas e dinâmicas do nosso planeta, que se podem extrair deste tipo de observações. Pretende-se observar os aspectos morfológicos actuais (plataforma de abrasão marinha, praia e arriba litoral), sedimentológicos (rochas sedimentares e estruturas sedimentares que apresentam), paleontológicos (conteúdo fossilífero das rochas presentes e seu significado cronológico e paleoambiental), as rochas ígneas (filões presentes) e a sua relação com as rochas sedimentares encaixantes, e os aspectos tectónicos (a deformação das camadas, as falhas e as suas movimentações). Esta saída tem por objectivos dar a conhecer uma outra forma de olhar para a paisagem e para as rochas aflorantes, mostrando as inferências paleogeográficas e dinâmicas do nosso planeta, que se podem extrair deste tipo de observações.	3
Granitos da região de S. Bento: geomorfologia e recursos	A zona a norte de Vila Real, uma região predominantemente granítica, constitui um local privilegiado para a observação de aspectos geomorfológicos a pequena e a grande escala. No vale de Vila Pouca de Aguiar podem observar-se aspectos geológicos decorrentes da tectónica, enquanto o Santuário de S. Bento constitui um local de eleição para observar mega e microformas da morfologia granítica. Este santuário tem ainda grande interesse arqueológico pela presença de gravuras rupestres. Nesta região granítica, a exploração deste recurso natural ocorreu desde tempos imemoriais. Assim, propomos uma visita à pedreira próxima do Santuário com o objectivo de tomar contacto com os métodos e técnicas de extracção, a tipologia dos produtos obtidos, os impactos ambientais resultantes e as possíveis medidas de mitigação. A zona a norte de Vila Real constitui um local privilegiado para a observação de aspectos geomorfológicos a pequena e a grande escala. Nesta acção propõe-se uma visita ao Santuário de S. Bento, para observar mega e microformas da morfologia granítica e gravuras rupestres. Far-se-á uma visita a uma pedreira de granito e observar-se-ão aspectos geomorfológicos relacionados com a falha Régua-Verin.	3
O que nos contam os organismos que vivem nos rios sobre a saúde desses ecossistemas?	A avaliação da qualidade da água dos rios é fundamental para a gestão sustentável dos recursos aquáticos. A monitorização da qualidade da água dos rios é muitas vezes baseada em medidas físico-químicas e bacteriológicas. Contudo, estes parâmetros não providenciam, per se, a informação adequada sobre a saúde dos ecossistemas aquáticos, por dizerem muito pouco sobre o efeito dos contaminantes nas comunidades biológicas. Os organismos constituintes das comunidades biológicas são sensíveis a diferentes tipos de stressores, têm respostas variáveis a diferentes perturbações e integram os efeitos de stressores múltiplos no tempo e no espaço, providenciando informação sobre o estado ecológico do curso de água. Por este motivo, a Directiva Quadro da Água prevê a inclusão de parâmetros biológicos na avaliação do estado ecológico dos ecossistemas aquáticos. O objectivo desta acção será avaliar o estado ecológico da água dos rios recorrendo a análises químicas e a indicadores biológicos. Para isso, serão analisados diversos parâmetros físico-químicos da água do rio e caracterizadas as comunidades de macroinvertebrados bentónicos recolhidas. Durante a manhã terá lugar uma saída de campo para a caracterização da área de estudo e recolha de amostras de água e biológicas. Da parte da tarde, as amostras serão tratadas no laboratório e os resultados serão discutidos com vista à avaliação da qualidade ecológica da água do local amostrado. Qual a qualidade da água dos rios da sua região? Será que as actividades humanas afectam esses ecossistemas? Responder a isto pode ser mais fácil do que imagina! Venha connosco ao rio recolher amostras de água e organismos. No laboratório, poderá identificar os organismos recolhidos e aplicar as metodologias para avaliar a qualidade química e biológica da água do rio que visitou.	2
Conhecer melhor o Litoral Oeste	Esta actividade consta de uma saída de mar a partir de S. Martinho do Porto com a duração efectiva de 2.15h e com vários objectivos/items: 1- ainda na baía abordar-se-á a questão do assoreamento, a entrada de efluentes que durante décadas existiu a partir da Foz do Tornada, a importância da ETAR de S.M.P. para a saúde da baía e consequente saúde pública. 2- Passagem pela zona da antiga ALFANDEGA(agora em ruínas)que há seculos atrás mediava grandes volumes comerciais na região Oeste pois, a navegabilidade existia até Alfeizerão 3- À saída da baía,rumamos para a arriba à direita explorar-se-á o conceito de risco natural face a geologia margosa e argilosa desta zona ser muito propícia a deslizamentos. Neste contexto realizar-se-á o percurso ao longo da costa até à magnífica praia da Gralha um local ainda selvagem e de grande beleza natural (biologia, geologia, paisagismo)- aqui, explorar o conceito de valor natural é o que se pretende. 4- prospecção de vida selvagem nomeadamente aves marinhas e cetáceos será a etapa final da saída a partir da Gralha rumamos mar adentro para pospectar vida selvagem. Neste contexto desde 2004 que o município monitoriza arrojamentos locais com cerca de 90 ocorrências de 7 espécies. No caso das aves, a realização e coordenação local de Coastwatch desde 2004 tem permitido conhecer espécies invernantes e residentes na região. Para conhecer melhor o litoral Oeste embarque numa saída de mar a partir de S. Martinho do Porto. Começando pelas particularidades da baía e zona envolvente e, passando pela praia da Gralha, terminamos com a prospecção da vida selvagem. Junte-se a nós e explore um pouco mais a Costa Oeste.	2
As comunidades de briófitos no tronco das árvores	Os briófitos desempenham um papel muito importante nos ecossistemas, são considerados bons indicadores da qualidade dos habitats e da sua funcionalidade ecológica. Criam condições para a acumulação de húmus, estabilização do solo, para a fixação e germinação de sementes, servindo de alimento e protecção para diversas espécies de animais. Têm também um papel considerável na acumulação de biomassa, na reciclagem dos nutrientes e no ciclo da água. Nos dias de precipitação ou nevoeiro funcionam como “esponjas”, facilitando um escoamento mais suave da água até ao solo, impedindo a formação de turbilhões até às linhas de água, contendo por isso a erosão. Armazenam assim, grandes quantidades de água que são fundamentais para a manutenção do equilíbrio hídrico. Muitos estudos demonstraram que algumas espécies apresentam especificidade ao substrato requerendo por vezes árvores de elevadas dimensões para se instalarem. O objectivo desta acção é a avaliação da composição e diversidade dos briófitos das comunidades epifíticas de acordo com as diferentes espécies de árvores, a idade da árvore, as diferentes exposições do tronco além de outros factores. Serão ainda abordados temas relacionados com as formas de vida e estratégias de vida dos briófitos e o seu relacionamento com as diferentes variáveis ambientais. Vão ser discutidos aspectos relacionados com a taxonomia, ecologia, composição, estrutura e dinâmica destas comunidades existentes no local da acção. Os briófitos desempenham um papel muito importante nos ecossistemas. Criam condições para a acumulação de húmus, estabilização do solo, para a fixação e germinação de sementes, servindo de alimento e protecção para diversas espécies de animais. Vão ser discutidos aspectos relacionados com a taxonomia, ecologia, composição, estrutura e dinâmica destas comunidades existentes no local da acção.	2
SIG Geology	Nos dias 20 e 27 de Julho de 2011 decorrerão 2 sessões do SIG Geology. Os participantes durante as quatro horas que estimamos de duração por cada sessão, terão oportunidade de: - Efectuar o levantamento (delimitação) de uma determinada unidade geológica. - Integrar a informação num Sistema de Informação Geográfica. - Criar uma base de dados geográfica e fazer análises espaciais. - Elaborar mapas em formato digital. Nos dias 20 e 27 de Julho de 2011 decorrerão 2 sessões do SIG Geology. Os participantes terão oportunidade de efectuar o levantamento de uma unidade geológica, integrar a informação num Sistema de Informação Geográfica, criar uma base de dados geográfica e fazer análises espaciais e ainda elaborar mapas em formato digital.	3
A Biodiversidade no Jardim	Os espaços verdes na cidade podem ser utilizados como pontos de sensibilização para o conceito de Biodiversidade. O Jardim do Bonfim, fazendo parte das vivências dos habitantes de Setúbal e apresentando a possibilidade de observação de diversos grupos de seres vivos, torna-se um bom local para uma actividade de divulgação. A actividade proposta será composta por uma breve discussão sobre o que é a Biodiversidade e qual a sua importância, pela apresentação da fauna e da flora presentes no jardim e pela realização de um peddy-paper que permitirá explorar o jardim e consolidar conhecimentos. Através de um pequeno percurso pedestre dar-se-ão a conhecer diferentes tipos de ecossistemas e abordar-se-ão as relações entre os diversos seres vivos, com ênfase nas cadeias tróficas. Pretende-se com esta actividade estimular nos participantes o interesse pela observação e pela preservação da Biodiversidade. Através de um peddy-paper vamos aprender o que é a Biodiversidade e conhecer a fauna e flora do Jardim do Bonfim.	2
O aroma do amor e os seus enganos – o comportamento sexual dos escaravelhos	Os escaravelhos (ordem Coleoptera) são o grupo animal com o maior número de espécies conhecido, representando cerca de 25% da biodiversidade mundial e 40% da de insectos. Podem ser encontrados em praticamente todos os habitats, embora se desconheçam espécies marinhas e da Antárctida. As interacções ecológicas em que intervêm são muito diversas, havendo espécies que se alimentam de fungos ou plantas, degradam matéria animal e vegetal morta ou comem outros invertebrados. Por outro lado, servem de presa a muitos outros animais, nomeadamente aves e mamíferos. Algumas espécies são pragas agrícolas enquanto outras servem como importantes controladores biológicos de outras pragas. Estão descritas actualmente cerca de 400.000 espécies de escaravelhos e, no entanto são ainda um grupo pouco conhecido e incompreendido pela população. Apresentam, contudo, características muito curiosas na sua biologia e comportamento. Por exemplo, durante muito tempo, os diferentes estádios do ciclo de vida dos escaravelhos (ovo, larva, pupa e adulto) foram considerados espécies distintas e não fases da vida de um mesmo animal que sofre um processo de metamorfose. Por outro lado, os sentidos químicos, que proporcionam uma das rotas mais importantes para a comunicação em muitos grupos de animais, são de particular importância neste grupo de insectos. Sabe-se que a maioria dos escaravelhos depende da comunicação química (das feromonas) para encontrar os seus parceiros sexuais que podem estar distantes ou escondidos no seu habitat. De modo geral, são as fêmeas que produzem feromonas para atrair os machos. Esta actividade tem como objectivo mostrar ao público algumas das características mais interessantes de uma espécie representativa de escaravelho, o bicho-da-farinha (Tenebrio molitor), nomeadamente o seu ciclo de vida e a importância que as feromonas (estímulos químicos) têm no seu comportamento de acasalamento. Os participantes terão então oportunidade de observar exemplares representativos dos diferentes estádios do ciclo de vida desta espécie, o seu acasalamento e fazer eles próprios uma experiência onde poderão testar o papel que as feromonas jogam no comportamento reprodutivo do bicho-da-farinha. O bicho-da-farinha é uma espécie de Coleóptero muito utilizada como modelo animal uma vez que é uma espécie praga de alimentos armazenados (como a farinha), que facilmente se cria e mantém em cativeiro, de forma que tem vindo a ser usado em diversos estudos biológicos. O seu comportamento reprodutivo é mediado por várias feromonas que são produzidas tanto pelas fêmeas como pelos machos em diferentes momentos e com diferentes funções. A primeira a ser descoberta foi a feromona de atracção feminina e é essa cujo efeito vai ser observado nesta actividade. Os escaravelhos são o grupo animal com maior numero de espécies, representando 25% da biodiversidade mundial e têm um papel fundamental no equilíbrio ambiental. No entanto, a sua importância e biologia são desconhecidas para a população. Nesta actividade, vai ter a oportunidade de conhecer melhor e testar a importância das feromonas no acasalamento de uma espécie de escaravelho, o bicho-da-farinha.	2
Fertilização em Ouriços-do-mar	Os ouriços-do-mar são animais de sexos separados mas sem dimorfismo sexual exterior, e de fecundação externa. Na altura da reprodução, as fêmeas libertam para a água do mar os óvulos e os machos libertam os espermatozóides. Os óvulos produzem uma substância química que atrai os espermatozóides da mesma espécie, e é graças a este mensageiro químico que é possível, no mar, os espermatozóides encontrarem os óvulos certos. Após a fecundação, o embrião irá formar uma larva, que se desenvolverá num ouriço-do-mar adulto. A actividade proposta consistirá em dar a conhecer três aspectos da biologia destes equinodermes: 1) Ciclo de vida 2) Fertilização e desenvolvimento embrionário 3) Ecologia: importância como indicador da qualidade das águas, interveniente em várias fases da teia alimentar, contextualização no panorama da biodiversidade marinha, e aplicações biomédicas. Iniciaremos a actividade com uma breve introdução teórica relacionada com a zoologia dos equinodermes e com o desenvolvimento embrionário deste grupo de animais, comparando com o desenvolvimento embrionário de humanos. De seguida precederemos à extracção dos gâmetas e iremos observar ao microscópio e à lupa electrónica ligada a um monitor a fecundação dos ouriços-do-mar. No final, faremos uma breve conclusão e terminaremos com actividades práticas relacionadas com o tema (pequenos jogos de associação de conceitos). Os ouriços-do-mar das praias portuguesas são óptimos modelos para estudar o processo reprodutivo. Nesta iniciativa, iremos realizar uma actividade experimental de fertilização em ouriços-do-mar, para comparar com a fertilização em humanos. Será também abordada a importância deste grupo de animais para a manutenção da Biodiversidade. No final, serão feitos pequenos jogos de associação de conceitos.	2
Por águas agora navegadas	Esta acção tem como principal objectivo contar a história do Rio Douro, mostrar que este rio que hoje conhecemos nem sempre foi um rio, acompanhando o seu serpentear e apreciando a agradável paisagem que oferece a viagem de barco Pocinho - Barca de Alva. Convida-se o visitante a disfrutar da beleza natural que a paisagem do Rio Douro oferece e conhecer a história que conta este rio, a bordo da embarcação Nossa Srª da Veiga. Para início de visita e como estamos no Douro, falar do Douro temos que falar obrigatoriamente no vinho que se produz nestas encostas que o homem moldou. Convidar-se o participante a degustar o vinho que aqui se produz numa prova de vinhos na do Quinta do Daniel produtora dos conceituados vinhos Valle do Nideo, Azinhate e Galharda.	3
A vida da Praia – Banhos de Sol e Banhos de Lua	Zona intertidal ou zona entre marés é o nome que se atribui à faixa de território costeiro, de transição entre o meio marinho e o meio terrestre, que fica a descoberto durante a maré baixa. Condicionada por uma grande pressão ambiental (grande variabilidade de factores ambientais, por exemplo a periodicidade de marés ou a exposição prolongada ao ar nos períodos de emersão), esta zona está colonizada por organismos que apresentam adaptações que lhes permitem sobreviver neste ambiente agreste. As comunidades estão moldadas na sua estrutura e na sua distribuição, pelo stress imposto neste habitat, são ecossistemas extremamente complexos, caracterizados por uma elevada biodiversidade. Devido às grandes variações dos factores físicos, tanto a nível temporal como espacial, dois locais próximos nestas regiões podem ter condições muito diferentes, mas o mesmo local em momentos diferentes também poderá apresentar condições diferentes. É de realçar que esta zona é uma extensão do ambiente marinho e, por isso, é povoada quase exclusivamente por organismos deste ambiente, embora possa estar exposta mais de metade do dia ao ar e insolação directa. Os factores físicos que mais afectam os seres intertidais são as marés, a temperatura, a acção das ondas, a salinidade e a natureza do substrato. Contudo existem outros factores que influenciam e condicionam este habitat, a acção do Homem sobre a faixa costeira e a poluição das praias, têm vindo a degradar a zona intertidal portuguesa. Quando visitamos uma qualquer praia do nosso país o nosso objectivo é meramente recreacional e por isso para a maior parte de nós a riqueza em biodiversidade da zona costeira passa despercebida. Nesta acção serão observadas diferentes espécies colonizadoras desta região (algas, caranguejos, nudibrânquios, ouriços e estrelas do mar, bivalves, cefalópodes, peixes, entre outros), vamos identificar a zonação característica deste habitat e compreender as adaptações apresentadas por cada organismo. Esta acção, para além de alertar para os problemas da conservação destas zonas, pretende também sensibilizar para a existência de formas de vida complexas e delicadas em ambientes recreacionais humanos. Zona intertidal é o nome que se atribui à faixa de território costeiro de transição entre o meio marinho e terrestre. A maior parte de nós desconhece a biodiversidade da zona costeira. Sabia que existem lebres do mar? E caranguejos azuis? Propomos um banho de Sol para descobrir as cores da vida da praia ou um banho de Lua para se maravilhar com a magia do Oceano.	2
Pinhal do Rei: Quando da areia, o homem fez nascer uma floresta	A Mata Nacional de Leiria compreende o antigo Pinhal do Rei e encerra 700 anos de histórias, personalidades e Habitats Naturais localizados sobre as dunas do litoral. Com uma forte componente histórica que remonta ao reinado de D. Dinis, destaca-se a grande e morosa obra de arborização das dunas do litoral (levada a cabo pelos serviços florestais em 1909) que possibilitou a plantação de pinhal até ao mar, numa área até então desértíca e onde hoje podemos observar um conjunto de espécies florísticas de elevado valor patrimonial. Para comemorar o “Ano Internacional das Florestas” esta é uma visita que se impõe e onde será abordada a flora e a história evolutiva da Mata. A actividade terá início através de um percurso pedestre dunar, passando posteriormente por alguns locais de referência histórico-natural da maior Floresta Pública do país. Esta visita terá a colaboração da Dra. Sónia Guerra, especialista na História local. A Mata Nacional de Leiria compreende o antigo Pinhal do Rei e encerra 700 anos de histórias, personalidades e Habitats Naturais localizados sobre as dunas do litoral. Para comemorar o “Ano Internacional das Florestas” esta é uma visita que se impõe e onde será abordada a flora e a história evolutiva da Mata. Esta visita terá a colaboração da Dra. Sónia Guerra, especialista na História local.	2
