titulo	texto	target
Cirurgia, instrumentos micro e macro	Há cirurgia, é certo, mas não será em humanos. A atividade pode começar por dissecar uma melancia, para perceber como se manuseiam os diferentes instrumentos cirúrgicos, mas também para perceber como existem realidades micro e macro a aplicar nas várias manobras cirúrgicas, usadas para restaurar ou recuperar uma parte do corpo humano. Nesta atividade todos podem ser “cirurgiões”.  António Travassos, médico oftalmologista  Pedro Marques , médico ortopedista  Centro Cirúrgico de Coimbra (edifício amarelo). 	0
O estado de coma e o Testamento Vital	Há vida num estado de coma? E que tipo de vida? Eu posso decidir como os médicos devem atuar num contexto de urgência? Posso escolher os tratamentos que quero e os que não quero receber? A atividade junta um neurocirurgião, um intensivista e um professor de Direito. Uns explicam as diferenças entre coma com e sem morte cerebral, outros esclarecem o que é o Testamento Vital.  Raimundo Fernandes, médico neurocirurgião, André Dias Pereira (Professor na Faculdade de Direito da UC) e Jorge Pimentel, diretor do serviço de Medicina Intensiva dos CHUC  Centro Cirúrgico de Coimbra (edifício amarelo). 	0
Observação de aves selvagens	Identificar o maior numero de espécies de aves, incluindo espécies raras ou acidentais que ocorrem nas salinas do Samouco. Desenvolver as temáticas: morfologia e ecologia das aves, os micro-habitats existentes nas salinas do Samouco, a importância da gestão dos habitats para a avifauna, as salinas e a conservação da Natureza.  A observação de aves ou “Birdwatching” é uma actividade lúdica praticada por milhões de pessoas em todo o mundo. Através da utilização de material óptico e guias de campo os praticantes tentam identificar o maior número de espécies de aves selvagens.  André Batista  Afonso Rocha  Recepção do complexo das Salinas do Samouco.  Coordenadas GPS: 38°44 39.41 N 8°58 50.80 O 	0
Astronomia na Beira Interior	Início da ação com explicação e enquadramento da atividade, com apresentação de algumas constelações, planetas e orientação da observação identificando constelações e estrelas mais brilhantes. Num segundo tempo, observação de alguns astros do Sistema Solar e do céu profundo com recurso a vários instrumentos astronómicos:    - Meade LX200 8”  - binóculos Helios 2 80  - Meade ETX-90  Apresentação e identificação das constelações, planetas e estrelas mais brilhantes. Observação de astros do Sistema Solar e do céu profundo.  João Pedro Saraiva  Sergio Pissarra  Muda de acordo com as datas:   10-08-2016 – Guarda – Guarda – Vale de Estrela (Laje da Baganha)   11-08- 2016 – Guarda – Guarda – Guarda (Parque Urbano do Rio Diz)   12-08- 2016 – Guarda – Sabugal – Sortelha (Junto do Castelo)  13-08- 2016 - Guarda – Fornos de Algodres (Figueiró da Granja)  14-08-2016 – C. Branco – C. Branco– C. Branco (Junto ao jardim/esplanada da rotunda Europa)  15-08- 2016 – Guarda – Guarda – Vela (Largo de São Roque)  16-08- 2016 – Celorico da Beira – Celorico da Beira – Celorico da Beira (Jardim da Rua Dr. Marques Fernandes)   17-08-2016 – Guarda – Guarda – Trinta (Campo de Futebol)  18-08- 2016 – Guarda – Guarda – Casal de Cinza (Campo de Futebol)   19-08-2016 – Guarda – Sabugal – Aldeia do Bispo (Junto à sede da RAIAR)  20-08-2016 – Guarda – Pinhel – Pinhel (Residência Léa Nobre)  21-08-2016 – C. Branco – C. Branco – Louriçal do Campo- (Recinto em frente à Casa da Tapada da Renda)  22-08- 2016 – C. Branco – Belmonte - Maçainhas (Junto da sede do Centro Apoio Social)  23-08-2016 – C. Branco – Belmonte – Belmonte (Junto ao Castelo)   24-08-2016 – Guarda – Guarda – Guarda (junto à Torre de Menagem)   25-08-2016 – Castelo Branco – Covilhã – Penhas da Saúde (Piornos, junto à base do antigo teleférico)   	0
Visita à ETAR de Lagoa/Meco	Localizada no município de Sesimbra, a ETAR de Lagoa/Meco está dimensionada para servir cerca de 88 mil habitantes equivalentes. A ETAR de Lagoa/Meco tem um nível de tratamento secundário, estando também dotada de um sistema de desodorização e de um sistema de reutilização de água de serviço adequada aos usos previstos.      Conheça o percurso que a água faz depois de ser utilizada. Esta ETAR localizada no concelho de Sesimbra, tem capacidade para tratar 14.800 m3/dia de águas residuais urbanas, correspondendo a cerca de 48.000 habitantes equivalentes.  Localizada próximo da praia da Amieira, entre a lagoa de Albufeira e o Meco.    Sara Duarte / Cláudia Bárcia  Portão da ETAR de Lagoa/Meco    Visita à ETAR	0
Pego do Inferno, o último pego da ribeira da Asseca (Tavira)	Localizado no concelho de Tavira, o Pego do Inferno trata-se de uma cascata natural localizada no troço final da ribeira da Asseca (a qual drena os terrenos carbonatados do Barrocal Algarvio), sendo uma estrutura constituída por precipitações de carbonato de cálcio (tufos calcários de idade Quaternário) sobre o leito da ribeira. Apesar deste pego ser o mais conhecido pelas suas particularidades estéticas, geológicas, biológicas, culturais e com bom acesso, não é o único pego presente no troço final da ribeira da Asseca (entre o Cerro do Major e a foz da ribeira da Asseca), existindo mais dois locais (Pomarinho e Torre) onde se desenvolvem pegos com caraterísticas (genéticas, sedimentológicas e estruturais) semelhantes às do Pego do Inferno. Na área considerada a estratigrafia abrange rochas que remontam ao período Carbonífero (310 Ma), representadas por sequências monótonas de xistos argilosos e grauvaques originados e deformados durante a orogenia Hercínica, os quais encontram-se sobrepostos, em discodância ângular, pela sequência mesozóica tradicional da Bacia Algarvia (Arenitos de Silves do Triásico, Pelitos com intercalações carbonatadas e evaporitos do Triásico Superior – Jurássico Inferior?, Complexo Vulcano-Sedimentar da base do Jurássico Inferior, sequência de carbonatos de plataforma carbonatada do Jurássico)  seguindo-se a sequência de idade cenozóica representada por depósitos aluvionares e tufos calcários associados à evolução da ribeira da Asseca.   A atividade proposta consite num  percurso essencialmente circular que acompanha o trajeto da ribeira da Asseca entre o Pego do Inferno e o pego na zona do Pomarinho (a montante). Nesse trajeto será possível fazer um enquadramento geológico da área e uma viagem no tempo,  através da observação, análise e interpretação dos afloramentos rochosos e geomorfologia e através de explicações apoiadas em esquemas numa linguagem simplificada e adequada ao público presente.   O Pego do Inferno, uma cascata natural formada por tufos calcários sobre o leito da ribeira da Asseca, é o pego mais conhecido, mas não é o único pego nesta ribeira. No percurso será possível observar, ler e interpretar o conjunto de rochas e estruturas geológicas existentes, reconstituindo a história geológica da área, história essa que é muito mais antiga do que a história do Pego do Inferno.  Francisco Lopes e Hélder Pereira  Parque de estacionamento do Pego do Inferno  Pego do Inferno	0
Castanheira: aldeia das Pedras Parideiras entre outras (geo) histórias	Na aldeia da Castanheira, no coração da Serra da Freita, encontramos um dos geossítios de relevância internacional do Arouca Geopark – as Pedras Parideiras. Aqui, desde tempos imemoriais, as gentes da região habituaram-se a (con)viver com as rochas, as condições climáticas tantas vezes adversas que aqui se fazem sentir, as duras lides rurais e os curiosos que até aqui se deslocam  para conhecer as enigmáticas rochas, que levaram à classificação do Arouca Geopark e à construção da Casa das Pedras Parideiras.   Recentemente, no topo da encosta sul desta aldeia, foi inaugurado o Radar Meteorológico de Arouca. Daqui, a partir de um piso panorâmico, a 50 metros de altura, obtém-se uma excelente perspetiva de todo o planalto da Serra da Freita e dos diferentes lugares que ali se desenvolveram, desde a proto história do nosso país. Observando todo o planalto, percebe-se o modo como, apesar da distância entre os vários lugares, as tradições, os costumes, os saberes e os fazeres são comuns. Percebe-se, ainda, a imponência da maior queda de água de Portugal continental, a Frecha da Mizarela, e a razão pela qual as gentes desta serra estão fortemente ligadas a este ponto turístico. No caminho de regresso à aldeia da Castanheira será visitado, ainda, o geossítio Campo de Dobras da Castanheira.         Na aldeia da Castanheira, no coração da Serra da Freita, é possível encontrar um dos geossítios de relevância internacional do Arouca Geopark – as Pedras Parideiras. A partir daqui, venha conhecer a história da geologia e das gentes da Serra da Freita, percorrendo diversos caminhos que envolvem esta aldeia e que o levam até ao Radar Meteorológico de Arouca e ao Campo de Dobras da Castanheira.   Alexandra Paz  Daniela Rocha  Casa das Pedras Parideiras – Centro de Interpretação    40°51 03.0 N 8°16 57.5 W  Casa das Pedras Parideiras (CPP)–Castanheira–Radar Meteorológico de Arouca–Campo de Dobras–CPP	0
No Portinho da Arrábida, entre as Fendas do Creiro e a Lapa de Santa Margarida	Na enseada do Portinho da Arrábida é possível observar um importante conjunto de aspetos da geologia da Arrábida. O primeiro é a discordância dos calcários do Miocénico, em camadas subhorizontais, associada à forte erosão da vertente, originou o escorregamento da parte inferior e tombamento das camadas do Jurássico, com formação de grandes corredores entre camadas quase verticais. Ao caminhar-se para a Chã da Anicha e Pedra da Anicha observa-se a geometria das formações cenozoicas e é possível decifrar a estrutura associada aos movimentos tectónicos que originaram a Cadeia da Arrábida.   A oeste do Portinho da Arrábida há vestígios de um nível do mar mais elevado que o atual. São estreitos patamares talhados nos calcários do Miocénico entre Alpertuches e o Portinho a que se associam duas grutas interessantes, a Lapa de Santa Margarida e a Gruta da Figueira Brava. Ambas apresentam vestígios arqueológicos e são de elevada importância para o estudo do Quaternário em Portugal.  Enquadrados pela espetacular paisagem do Portinho da Arrábida, visita-se a discordância do Miocénico sobre o Jurássico e um complexo sistema de movimentos de vertente que geraram as Fendas do Creiro. De passagem pela praia, até Alpertuche, visitam-se as grutas de Santa Margarida e da Figueira Brava, utilizada pelos homens pré-históricos e exemplos da erosão ao longo de um antigo nível do mar.  José António Crispim,   Henrique Rézio,  Miguel Pena,  Ricardo Tomás,  Sandra Lourenço Amaro,   Pedro Marote,   Ana Lúcia Pires,   Joana Duarte,   Beatriz Villaverde  Largo José Afonso, em Setúbal.  Setúbal - Fendas do Creiro - Portinho da Arrábida - Grutas de Santa Margarida e da Figueira Brava.	0
Da Ria Formosa à Serra Algarvia	Na zona oriental do Algarve é possível num percurso relativamente curto ter uma perspectiva geral da geologia e geodiversidade da região, bem como do património arqueológico, paleontológico e arquitectónico do entorno de Cacela Velha. A partir daquela pitoresca aldeia é possível observar a zona mais oriental do sistema lagunar da Ria Formosa. Ali é possível explicar a dinâmica costeira e génese das ilhas barreira e das penínsulas que separam a laguna da Ria Formosa do Oceano Atlântico. A jazida fossilífera de Cacela, de idade tortoniana (Miocénico superior) tem atraído a atenção dos estudiosos desde meados do século XIX destacando-se, sobretudo, pela elevada densidade, variedade e excelência da preservação dos seus exemplares. Embora sejam conhecidos nesta jazida, vestígios de uma grande diversidade de grupos paleontológicos, os moluscos são os mais representados, sendo comuns exemplares de grandes dimensões. Do ponto de vista arquitectónico merecem particular destaque a fortaleza de Cacela, a muralha de taipa de Cacela Velha, a Igreja de Nossa Senhora da Assunção e o túmulo megalítico de Santa Rita.   Identificado em 2001, o túmulo megalítico de Santa Rita, com cerca de 4500 anos, representa um dos últimos testemunhos megalíticos bem conservados da região e, também por isso, um elemento patrimonial de elevada importância histórica e científica. Os materiais rochosos usados para a sua construção (calcários do Jurássico, arenitos do Triásico e xistos argilosos do Carbónico) permitem uma vez mais explorar a geodiversidade da região.  O percurso consiste numa viagem no tempo que nos transporta desde os dias de hoje através da contemplação do património natural e cultural de Cacela Velha e Santa Rita, passando pelos tempos pré-históricos testemunhados por túmulos megalíticos, até à época em que estas paragens estavam submersas por um antigo oceano.  Francisco Lopes e Hélder Pereira  Cacela Velha (junto à Fortaleza)  Cacela Velha - Santa Rita - Cacela Velha (9km)	0
Quantos germes cabem numa mão?	Não é uma mania, é uma proteção. Quando perceber quantos germes cabem numa só mão, mesmo depois de pensar que está lavada, vai perceber porque lavar bem as mãos não é uma mania, é uma necessidade. Um detetor de germes vai ilustrar esta atividade.  Estefânia Abreu, enfermeira  Centro Cirúrgico de Coimbra (edifício amarelo). 	0
Visita à Mina de Sal-gema Campina de Cima - Loulé	Nesta ação a CUF Químicos Industriais S.A. convida a uma descida por elevador ao interior da mina de sal-gema, em Loulé, a 230 m de profundidade. Na mina serão prestadas explicações sobre a formação e desenvolvimento do depósito mineral de sal-gema comprovadas com factos geológicos visíveis.   Alexandre José Marques Andrade  Cátia Sofia Angelina Barradas  Loulé - Mina Campina de Cima - Parque Mineiro - CUF Químicos Industriais S.A.	0
Visita às Instalações da GESAMB	Nesta ação pretendem-se, uma visita às instalações da GESAMB, nomeadamente o Ecocentro, Centro de Triagem e Aterro Sanitário e Unidade de Tratamento Mecânico e Biológico.  Os principais objectivos da visitas é dar conhecer o trabalho realizado, sensibilizar e alertar para a importância da separação dos resíduos urbanos e identificar a importância da sua correcta gestão.  Gilda Matos, Alexis Soares e Rui Dias  Recepção da GESAMB - Gestão Ambiental e de Resíduos, EIM, Aterro Sanitário Intermunicipal – Estrada das Alcáçovas.	0
Na rota dos georrecursos: o sistema hidromineral das Caldas da Cavaca e uma unidade de transformação de rocha ornamental	Nesta acção inclui-se uma rota singular em dois recursos geológicos fundamentais, as águas termais das Caldas da Cavaca e a visita a uma unidade de transformação de rocha ornamental.  Nesta acção apresenta-se o estudo desenvolvido no sistema hidromineral das Caldas da Cavaca, fazendo-se um percurso no qual se explicam as condições geológicas, geomorfológicas, hidroclimatológicas e hidrogeológicas. São ainda, discutidos os principais constrangimentos à gestão do sistema hidromineral e apresenta-se uma cartografia de susceptibilidade aos riscos geológicos naturais da área. A água das Caldas da Cavaca é uma sulfúrea alcalina, típica do Maciço Antigo Português com uma temperatura de emergência de 29ºC. Estas águas têm como principais indicações as doenças de fígado e intestinos e as doenças de pele, bem como reumatismo e doenças do aparelho respiratório.  Será efectuado igualmente uma visita à unidade de transformação de rocha ornamental (INCOVECA granitos SA),bem como a discussão dos principais aspectos de transformação, processamento e gestão de georrecursos pétreos.  Nesta acção inclui-se uma rota singular em dois recursos geológicos fundamentais, as águas das Caldas da Cavaca e uma unidade de transformação de rocha ornamental.  Apresentam-se os constrangimentos geológicos, geomorfológicos, hidrogeológicos e geoeconómicos. São ainda discutidos os principais aspectos da prospecção, exploração e gestão dos georrecursos referidos.  José Teixeira (LABCARGA|ISEP)  José Augusto Fernandes (DEG|ISEP)  Liliana Freitas (LABCARGA|ISEP)  Jorge Espinha Marques (hidrogeólogo, director Técnico Caldas da Cavaca)  Helder I. Chaminé (DEG e LABCARGA|ISEP)    Instituto Superior de Engenharia do Porto (ISEP)  Rua de São Tomé, Porto    Porto (ISEP) - Tondela (INCOVECA)- Caldas da Cavaca (Aguiar da Beira) - Porto (ISEP)	0
Da Pedreira à bancada da cozinha  um mergulho no Oceano Paleozóico 	Nesta acção pretende-se enfatizar a história geológica de Portugal, com um ênfase especial no Alentejo, onde uma viagem a um oceano Paleozóico e ao interior a cadeia de montanhas, agora totalmente dizimada, nos levará a compreender o complexo trajecto genético dos mármores de Estremoz. Esta matéria-prima, usada pelo menos desde a Época Romana no Alentejo, é uma das características inevitáveis da cidade, sendo uma das imagens de marca da cidade no mundo.   A presença de impressionantes cicatrizes de exploração deste recurso em torno da cidade, a sua transformação até à sua variada utilização, que confere à cidade as suas cores brancas típicas, serão alvo da actividade proposta. A visita a uma pedreira em laboração e a uma fábrica de transformação de mármore serão os pontos altos da actividade.  Quando chegamos à cidade de Estremoz, uma das características inevitáveis da cidade são as suas cores brancas, resultante da utilização dos seus mármores. Este mármore é uma dos mais conhecidos mármores mundiais e a sua utilização, transformação e exploração serão observadas in situ. A sua génese remonta a uma época longínqua, no interior de uma cadeia de montanhas, agora dizimada.   Rui Dias, Noel Moreira, Alexis Soares, Vânia Silva, André Paiva e Mariana Antunes.  Centro Ciência Viva de Estremoz	0
Descobrir as Aromáticas do Centro Ciência Viva da Floresta	Nesta actividade vamos identificar e conhecer algumas das propriedades das ervas aromáticas que existem no Jardim de aromáticas do CCV Floresta. Vamos, também, construir um pequeno jardim de aromáticas reciclando material.  Cláudia Henriques   Edite Fernandes   Centro Ciência Viva Da Floresta  Percurso no jardim de aromaticas e bosque do CCVFloresta	0
Água termal 	Nesta atividade pretendemos informar as pessoas das propriedades medicinais da água termal. Para isso, um técnico/a especializado/a ira desenvolver uma iniciativa de cariz cientifico, numa instancia termal de referência e forte contexto histórico.   Venha descobrir uma estancia termal recheada de história e ciência.    Vânia Silva, Ana Abreu e Sandra Freitas.     À entrada da estancia termal das Caldas das Taipas. 	0
À descoberta da vida entre-marés	Nesta atividades serão recolhidos  organismos recolhidos sem danificar e minimizando a ação de stress e colocados num recipiente para serem apresentados aos participantes. Será posteriormente realizada a identificação dos mesmos recorrendo a guias de identificação no campo e aproveitaremos para efetuar uma breve descrição/explicação das caraterísticas de cada um dos seres vivos capturados.  Biodiversidade nas Poças de Maré – saída às poças de maré no período de maré vazia para identificar os organismos que nela vivem.  Filipe Bally  Sara Mira  Luís Azevedo Rodrigues  37°07´10.2´´N 8°33´51.5´´W   Praia do Barranco das Canas.	0
Visita ao Centro de Controlo de Tráfego da Infraestruturas de Portugal	Neste local são monitorizadas em  tempo real as condições de circulação nos principais eixos rodoviários nacionais.   É a partir daqui que é disponibilizada a informação ao cliente da estrada sobre as condições de circulação, através dos vários canais de comunicação: Portal estradas.pt, painéis de sinalização de mensagem variável, linha de atendimento de Informação de Tráfego (707 500 501), entre outros.  Paula Fagulha, Nadir Fernandes  Sede da Infraestruturas de Portugal, Almada.	0
Um Vale encantado na Ribeira de Seiça	Neste percurso botânico, desde um planalto retalhado de vinha, olival e culturas de sequeiro, encontra-se a Ribeira de Seiça, onde se descobre um vale de carvalho-cerquinho.  A pequena mancha de Quercus faginea é, per si, um interessante motivo de visita, uma rara luxúria de fresquidão num bosque dominado por esta espécie outrora dominante. Mas o que se vai desvendando no sub-bosque, onde as condições hidrológicas colidem com um território aquecendo em direção ao Sul, exigindo cada vez mais da vegetação, desvendando-se os seus habitantes e peculiares adaptações    Neste percurso botânico, desde um planalto retalhado de vinha, olival e culturas de sequeiro, encontra-se a Ribeira de Seiça, onde se descobre um vale de carvalho-cerquinho, uma rara luxúria de fresquidão, onde as condições hidrológicas colidem com um território aquecendo em direção ao Sul, exigindo cada vez mais da vegetação, desvendando-se os seus habitantes e peculiares adaptações  Cristina Gomes, Patricia dos Santos, Susana Tápia, Catarina Costa, Marco Jacinto, Paulo Cardoso, Ivo Meco, Patricia Silva, Ana Júlia Pereira, Miguel Porto, José Vitorino, Gonçalo Marques,  Igreja de Fontaínhas de Seiça, Largo Madre Borges, na entrada para a rua do Casal	0
Desenterrar o passado	Neste percurso de descoberta vamos desenterrar o passado e fazer  falar  pedras, ossos e cacos no túmulo megalítico de Santa Rita, um monumento funerário com cerca de 5000 mil anos, recentemente identificado, escavado e estudado na zona de Cacela, concelho de Vila Real de Santo António.  No sentido de despertar o interesse e dar a conhecer um dos mais significativos testemunhos pré-históricos da região, lançam-se perguntas, desafios e através da participação activa de cada um procuram-se respostas para algumas das seguintes questões:  Quando foi construído? Que matérias-primas se utilizaram na sua construção e de onde vieram? O que é que com elas – pela sua forma, dimensões e cores – se pretendeu comunicar? Quem eram e onde viviam os seus construtores e inumados? Que tipo de relações sociais os ligavam? Quem foram os seus utilizadores? Como se relacionavam com o território envolvente tirando partido dos seus recursos? Qual era a sua alimentação? Como se orienta em relação à paisagem e aos astros? Que significados lhe estão associados?   Estão prontos para a aventura?  Neste percurso de descoberta vamos desenterrar o passado e ver pedras, ossos e cacos no túmulo megalítico de Sta Rita, um monumento funerário com 5000anos, escavado e estudado na zona de Cacela. Quando foi construído? Quem eram e onde viviam os seus construtores e inumados? Como se orienta em relação à paisagem e aos astros? Que significados lhe estão associados? Estão prontos para a aventura?  Catarina Oliveira do CIIPC e Ana Moura do Centro Ciência Viva de Tavira  Centro de Investigação e Informação do Património de Cacela (Antiga Escola Primária de Santa Rita)  Centro de Investigação e Informação do Património de Cacela-Túmulo Megalítico de Santa Rita  	0
Fornos solares e Pipocas | Estarreja	Neste workshop os participantes terão oportunidade de conhecer melhor o que são e como funcionam os fornos solares, bem como, enquanto saboreiam umas pipocas feitas nestes fornos, perceber o que acontece e o que é preciso para que um grão de milho se transforme numa pipoca.  Esta é uma ação que se enquadra na tendência atual para a utilização das energias renováveis. Experimentando diferentes tipos de fornos solares, será possível comprovar que estes são dos mais versáteis e eficazes métodos de aproveitamento da energia solar, sobretudo na confeção de alimentos. Todos os participantes terão oportunidade de provar e perceber como se “cozinham pipocas com o sol”.  Ana Peso, Ana Rodrigues, Bruna Gomes, Catarina Lemos, Inês Roxo, Jorge Godinho, Nuno Gomes, Patrícia Fonseca, Paulo Carvalho, Sara Abrantes, Sofia Simões, Vânia Freitas    Relvado do Parque Municipal de Antuã	0
À volta da água e crustáceos marinhos | Vagueira	Neste workshop os participantes terão oportunidade de fazer uma série de pequenas experiências acerca da água e das suas propriedades, bem como ficar a conhecer o nome e função das inúmeras estruturas do corpo de alguns crustáceos marinhos que normalmente se veem no prato.  Alguma vez se perguntou para que servem todas as patas de uma lagosta? E as antenas compridas de um camarão? Aqui poderemos observar cientificamente crustáceos marinhos e dar uma volta pelas imensas experiências que pode fazer com a água!    Ana Peso, Ana Rodrigues, Bruna Gomes, Catarina Lemos, Inês Roxo, Jorge Godinho, Nuno Gomes, Patrícia Fonseca, Paulo Carvalho, Sara Abrantes,   Sofia Simões, Vânia Freitas    Largo Parracho Branco	0
Não me toques que me electrificas | Aveiro	Neste workshop os participantes terão oportunidade de saber mais sobre conceitos como eletricidade, indução magnética, alta e baixa tensão, entre outros.    Os participantes terão oportunidade de saber mais sobre conceitos como eletricidade, indução magnética, alta e baixa tensão, entre outros. Indução magnética, altas e baixas tensões, intensidade da corrente - são conceitos difíceis que se tornam acessíveis com a interação desenvolvida nesta ação, que irá “eletrizar” miúdos e graúdos.    Ana Peso, Ana Rodrigues, Bruna Gomes, Catarina Lemos, Inês Roxo, Jorge Godinho, Nuno Gomes, Patrícia Fonseca, Paulo Carvalho, Sara Abrantes, Sofia Simões, Vânia Freitas    Parque da sustentabilidade, no relvado próximo da Fábrica Centro Ciência Viva de Aveiro	0
A Arriba Fóssil da Costa da Caparica-Conhecer para Preservar!	No Verão, as praias da Costa da Caparica são invadidas pelos veraneantes, que se deliciam com as águas do Atlântico.Lançamos-lhes um desafio:conhecer a Arriba Fóssil da Costa da Caparica.Num trajeto efetuado à beira mar, contamos a história da Arriba Fóssil até à Lagoa de Albufeira(Cais do Rei)e respetivo regresso, passando pela Mina d Ouro da Adiça e Olhos   d Água.  No Verão, as praias da Costa da Caparica são invadidas pelos veraneantes, que se deliciam com as águas do Atlântico.Lançamos-lhes um desafio:conhecer a Arriba Fóssil da Costa da Caparica.Num trajeto efetuado à beira mar, contamos a história da Arriba Fóssil até à Lagoa de Albufeira(Cais do Rei)e respetivo regresso, passando pela Mina d Ouro da Adiça e Olhos d Água.  Luís António Jorge Nabais-Geólogo/Professor  João Manuel Ruivo Noronha-Clube de Actividades de Ar Livre-CAAL José António Pereira-Professor  Estacionamento, junto ao Quartel da Base da NATO da Apostiça, a sul da Fonte da Telha.  Recomenda-se a comparência no ponto de encontro com 10 minutos de antecedência em relação à hora de início indicada.   Quartel Nato(Apostiça)-Mina d Ouro da Adiça- Olhos d Água-Lagoa de Albufeira(Cais do Rei)-Apostiça	0
As Árvores da Nossa Floresta	Num percurso ao longo da “Floresta de Ciência” vamos descobrir diferentes árvores e tentar conhece-las um pouco melhor. Vamos, também, aprender como medir a altura de uma árvore e como determinar a sua idade.   Cláudia Henriques   Maria Edite Tavares Fernandes   Centro Ciência Viva da Floresta   Percurso ao longo da Floresta do Centro Ciência viva	0
Anéis de Saturno em Santo Amador - Moura	O Alentejo possui um céu de qualidade difícil de equiparar, devido à baixa poluição luminosa. O Centro Ciência Viva de Estremoz realiza uma sessão de observação noctuna em Santo Amaro (Moura - Beja), onde se poderá observar Saturno, Marte e outros objectos do céu profundo. Venha conhecer a riqueza do céu alentejano e aproveite para colocar todas as suas questões aos astrónomos que acompanham a sessão.  Rui Dias, Francisco Nascimento, Alexis Soares, João Maneta, Vânia Silva, Mariana Antunes e Noel Moreira.  Em frente à junta de Freguesia de Santo Amador (rua das escolas). A observação será no Campo de Futebol da mesma freguesia.	0
Borboletas, libélulas e libelinhas do rio Paiva	O Arouca Geopark, particularmente o Rio Paiva, possui uma elevada riqueza faunística, florística e uma grande história geológica retratada em alguns dos geossítios (Garganta do Paiva, Cascata das Agueiras e  Vau). Nesta atividade, os participantes poderão:  - observar e identificar diversas espécies de libélulas, libelinhas e borboletas   - conhecer a vegetação ripícola, compreendendo a sua importância   - compreender a formação das litologias existentes e alguns dos geossítios integrados nos Passadiços do Paiva   - reconhecer a importância da classificação Geopark no desenvolvimento sustentável do território.      A ação permitirá observar e identificar a biodiversidade do vale do Paiva, particularmente libélulas, libelinhas e borboletas existentes ao longo do troço Areinho-Vau dos Passadiços do Paiva, estando previsto o regresso a pé ao ponto de partida. Ao mesmo tempo será interpretada a geologia e os geossítios integrados nesta área privilegiada do Arouca Geopark.  Albano Soares  e Patrícia Garcia Pereira (TAGIS)  e Daniela Rocha (AGA)  Bar da Zona de Recreio e Lazer do  Areinho      Percurso com 8 km em parte dos Passadiços do Paiva (Areinho-Vau-Areinho)	0
Visita ao Castelo de São Jorge	O Castelo de São Jorge, é o monumento mais visitado do país, com mais de um milhão e meio de ingressos por ano. Construído no alto da colina mais favorável à defesa de Olissipo, encerra mais de mil anos de história. Vamos descobrir como terá evoluído o castelejo desde tempos imemoriais até aos dias de hoje.  Na Alcáçova iremos também observar os silhares que testemunham a história das paredes, bem como a evolução das estruturas fortificadas, restauradas nos anos 40 do século XX, através de uma intervenção muito conseguida, mas pouco conhecida.     O Castelo de São Jorge encerra mais de mil anos de história. Vamos descobrir como terá evoluído o castelejo desde tempos imemoriais até aos dias de hoje.  Na Alcáçova iremos observar os silhares que testemunham a história das paredes, bem como a evolução das estruturas fortificadas, restauradas nos anos 40 do século XX, através de uma intervenção muito conseguida, mas pouco conhecida.     Francisco Sousa Lobo, Sofia Costa Macedo  Na entrada do Castelo de São Jorge, junto à casa do Governador.    Percurso pela alcáçova do Castelo de São Jorge e pelo núcleo museológico.	0
